accountid,balanse,currency,userid
50669471914,322034.58,4,4875490755
72514833933,160002.38,1,6925968956
66773140306,292932.80,1,7933154759
11097513370,758873.26,1,5955682873
16420215938,785815.18,3,6860738804
97593974456,358078.63,1,9554957824
24352263279,970350.76,4,2409084560
70247928672,387374.29,1,7488922685
91473031289,831435.15,3,7268080188
91085840401,302290.82,1,3525804593
42366526080,178356.58,4,7726335655
40886842001,189118.5,4,1388941509
77519284556,770722.79,1,6325204509
53219064564,628452.32,2,5329146518
10675936488,637262.45,1,3313520864
49846645180,930453.98,3,3817914299
54275786338,261446.1,3,5381797423
14055164168,351018.64,2,1633591767
66250470558,213080.12,1,1169179047
22103131266,712193.79,4,4794839316
16684451826,112368.1,1,8690823874
43086312811,77168.96,3,8955878918
12894840673,109800.61,3,8611630572
72508462755,261015.86,2,5474162831
73499353000,886162.62,2,5974045269
61910587263,296936.32,2,9255380811
24658134683,435579.60,4,7026563376
88123711687,980639.1,4,1942786526
77837111039,433105.7,1,6761878189
66066681321,563629.80,4,7435549012
32457607863,322006.10,2,4031600433
71849746568,105896.5,4,3642287141
40022007703,361050.25,4,8936262017
20419374397,10275.75,1,7708748174
89953220692,660487.14,1,2731604423
88439212575,864214.64,1,9495723356
94281474210,510968.65,2,1307554117
95473386744,430799.76,1,1121470178
77845131037,987999.42,3,9489192319
18472840935,336343.34,1,8478902077
60574489030,155902.86,1,5554604554
56714239323,848560.89,1,9641291390
25733073826,979624.58,4,9793543109
80403818133,105319.58,4,1556094182
95678764384,417587.17,1,5848030644
61446162632,279523.41,3,2529505365
81859065594,543406.27,2,5684727267
44533315998,194007.98,3,8032596813
28526451551,322182.70,2,8598783537
48423066470,54010.64,1,1500988780
49798976710,265086.2,1,3826058626
64805591902,702200.74,1,4604871371
54774153616,815174.15,4,6212896849
70316623223,734385.35,1,7632798522
73377619954,157111.34,2,2448426468
96632848420,214388.15,4,6229534795
51429350817,529100.93,1,8266157994
50915411700,394989.28,1,4636165615
91137633608,280024.15,4,3328001868
68395971910,630063.98,4,1917123832
49854221304,732628.37,1,2162358256
96126240180,619434.86,3,4667210430
51031862517,268950.57,4,3094299435
19381325541,554125.19,1,4865583341
71224629656,236990.0,4,5691794985
89756007269,116956.43,4,5572242141
45749643318,272851.69,3,4061418542
14544219335,8873.1,1,2218681441
17045149282,95286.49,2,7056775394
76038731078,129921.89,4,3490409687
53542076537,335825.21,3,7986391700
53674658582,795891.51,3,1194857040
49330748992,974689.21,1,7420569637
85870096958,997829.47,1,2561310614
50697577470,584687.6,1,3760789501
29834132434,405867.66,4,4936909260
16085167055,866974.39,1,2154437161
49876926659,238616.15,2,2311859296
40123728270,703365.95,1,9371177051
27891840299,902656.31,3,2036203585
31709556552,427016.30,2,7545024288
29010616564,550747.90,3,8630392119
68152225845,266261.10,4,7102729910
52516874581,959782.40,4,4692919415
67030404834,995117.12,2,7311635756
49030679412,786953.68,4,5449786521
64095627835,796532.7,2,5912577747
29943040661,921606.73,3,4122585873
32552087130,340448.99,2,9510111527
50721231250,641195.6,4,7364911497
59027485720,236379.63,1,4051553067
63368145897,851060.89,4,3328001868
90202275405,285359.98,2,2405586586
40328103307,937887.66,3,5090149666
48494273072,912521.76,1,3646699191
27782887916,765741.19,3,4685818349
14107360946,112084.57,1,7835234549
80824258071,501097.54,3,2263961391
91687420639,589735.37,2,9180240029
72745115405,253075.12,1,7882634033
17906118443,578560.64,4,8540560086
74221266586,548374.66,2,3617409452
58908933900,891784.61,3,3792499197
70785776312,193367.63,1,1163024285
82940922971,539802.89,1,7956596194
25196737907,276488.36,3,7333302822
74606835972,324552.84,1,9022238671
94736945094,395903.10,2,3578604139
52756923076,932809.30,2,2027495887
85220247409,314180.6,4,1279583064
45553710635,414853.50,1,6392963715
59092070303,686661.42,3,6801274321
17812009092,860095.19,1,7602878453
75812678918,811874.12,2,5178377025
76309996706,436660.74,1,3776270642
22312497628,811948.15,1,2774215613
27869663657,94107.67,4,8881887303
97834764129,306788.74,2,1958253027
95298487623,748419.29,4,4394312872
80319118955,958989.56,1,6589523462
10622197556,73960.40,3,8818526529
47470960491,663506.63,3,9796086855
59361017451,264227.97,1,3054772546
41532535980,865062.42,1,7588290965
89214545445,957941.79,4,8128678907
69477514298,275185.91,3,3403288727
58474231590,277957.80,4,7044329995
19551506493,433724.9,4,3458063252
84510451929,217622.71,2,4247831601
64042436374,944970.66,2,8230080311
29843062591,72816.43,2,7501865126
19291767532,950168.2,2,4260617205
58619770532,113457.6,1,3254731000
20185630279,760822.62,3,7691833231
96243415445,928376.51,4,6056531970
19597750397,179790.35,2,2879472433
74583882975,733099.82,3,2723462958
21729074788,291511.59,3,6389209526
34314277494,681137.4,3,1606794719
94883763213,727118.37,3,2921231982
65722514483,527622.66,4,2806748887
25396034222,506609.35,4,5728863262
17668321796,213507.7,2,2679706010
31223753161,260989.11,2,3637608259
36840632683,971821.32,2,2332147643
49569731430,220732.42,4,8880034844
88597985652,589783.88,4,1028898661
15201315781,2161.22,3,3996502347
26156726613,459447.93,4,7344721600
86996837401,946610.87,2,2388749993
17614032447,33564.92,4,8700458448
17289910526,522813.48,3,2747290316
97168594640,715918.82,3,3532953997
54416517794,156567.4,3,2849398657
29666135040,289036.77,4,6644613120
22792701085,837745.78,3,6112622425
94994213849,701057.14,2,8038016715
62602450153,708649.69,2,3082971538
29386451821,328586.19,4,3198901450
39807778743,853160.93,2,6317255228
55884330742,356199.67,1,2609524423
15396525428,957727.18,2,4799245875
51277870043,377029.85,2,3428022481
42141851529,539498.4,3,2424126638
94824472600,489613.97,3,9441539700
76258034981,851630.35,4,2340793250
23030842528,538742.0,1,9562080235
47791417466,26494.18,1,7196720640
61949627976,582105.66,1,1385545679
27075194229,582262.92,3,6340410234
24861674444,530934.47,2,8025727419
95396579799,608382.27,2,5622413781
60685706062,929470.63,4,9054021260
93342575073,170143.61,2,1324170853
39267599607,783562.78,3,6421546173
99999194337,330524.25,1,6247673615
85391573641,23969.66,1,7668693443
55981019000,742339.7,4,7364911497
38952551295,30615.6,4,8875189552
43301452007,785106.98,3,1864244590
11618379527,240791.54,1,4884880535
66035101290,124202.68,2,8049201052
81423749108,865232.59,4,2942071713
99468070339,388341.77,1,1733384408
35748312651,652210.8,4,9510111527
10748561368,52142.12,2,5576647679
55821562405,750165.67,3,1522531281
19154326700,983914.20,1,3638769928
94635760487,61307.35,4,5214819209
49665472908,282005.82,1,4714704724
10163994335,218164.48,4,8233257978
99105915648,392723.10,1,9579220942
39141726009,999675.7,2,7079566393
35089729182,441892.4,1,5573166189
97098959786,456297.15,3,6778487823
21664348722,730799.25,3,9468664614
77052453507,437026.58,2,2053296554
29195295392,432303.95,3,8000913858
64818253107,397512.66,1,9614817102
52534739532,733377.55,3,5316890711
58446764183,60920.4,3,5483045601
88073037766,942067.18,4,2861579987
12089743098,78596.3,3,8081719227
13730809952,49055.76,2,7451749540
88987535290,839839.42,4,2343322853
41208482573,378760.90,3,9329444856
92950642751,471090.98,4,3595846638
70394192443,322177.17,2,6226780041
22855263964,332767.37,2,5757209042
23817589924,71257.64,4,5921469292
29220560460,375306.45,1,5569662643
85810188784,387964.7,2,7978098895
14409686418,687215.66,1,1235530348
11235280210,945526.33,4,2548021803
41305898359,82287.59,1,5066167217
94465803614,110923.18,1,6975867017
61430183058,961365.43,3,5803479762
23763413468,39137.12,1,2190015463
48948556249,111794.72,1,9061062910
48387302845,87222.31,4,6181853217
45954065764,3698.81,3,4994495792
56136805769,659205.27,2,4226827943
11205183816,450370.31,1,6612234602
66606169704,971785.38,1,5957494722
50506290071,538899.40,2,1605764633
18862087655,19401.71,4,6891174241
94668317414,987016.22,4,9059375087
35306164234,414464.58,2,1727315314
81620301588,302072.22,1,9871010064
82787676732,896494.91,3,7585944559
83657902493,241988.37,2,2250438516
80067492348,388599.62,2,5517764624
48232794658,543965.98,4,5356130848
16886409679,156730.61,4,8285684025
11520305889,578835.59,2,2162267194
66210650593,476581.89,1,9842567478
84017274727,221376.8,1,1873818996
10847918506,369960.57,3,4341839044
82338291758,706347.97,2,5890937235
22334832055,625082.58,2,4884880535
76853139112,524524.46,1,3983814538
19864756324,58174.37,3,5244909354
87682515873,703687.31,1,8128370143
57241221402,113736.99,2,8869367499
52482676018,488723.25,2,5167896187
78910696314,11635.12,4,9154012902
81003039600,50531.1,2,9187356163
38877208629,936272.70,2,7902641643
36238803234,308112.50,1,3111547272
55217465287,819901.53,4,8712609119
67413197466,10854.90,1,1798646001
48792335792,910113.54,4,3765132060
56017850986,396932.68,2,5714379755
16703714914,600247.10,1,1751167297
51449614017,991557.47,1,4481120839
10807672538,17871.59,1,4268855856
41092020586,333344.2,4,3342421237
91620173542,302751.79,3,8040082120
24855238136,241604.77,2,9910769458
65469338679,438695.48,2,4563106744
17421214802,719935.3,4,2315660767
30847748040,168005.5,3,6973888125
35040200447,734833.84,4,3217983899
96203077462,207867.9,2,5717711425
15553701392,253075.36,4,1953284282
95559208111,192005.73,4,4007300829
21373448608,99090.95,4,7595061117
73436631110,781509.68,4,8594700392
68076374244,72958.74,2,8108068593
19209294110,183767.2,4,5700016251
59847827123,488721.76,1,2692629696
78417561107,436431.82,2,6925968956
42590308300,195377.2,3,5403734242
98460242860,488188.12,4,1573868116
39276271719,24185.6,2,8076770406
48501668684,203423.87,1,1583994674
35118757114,843952.10,3,8640266423
24499216101,119319.98,2,6314670931
78685705526,682222.13,3,7863868654
28655933714,44876.92,4,8097990767
96358719834,660480.15,4,5171156363
81890568392,62172.95,2,1641214589
27786975037,639961.99,4,5893725016
71775980097,152096.86,3,2479060069
54063753331,683227.59,4,2180784511
66026655976,320374.12,2,7185771603
91445052858,870084.61,4,6219120043
54351658449,686807.82,4,6217228594
33863175618,555344.58,1,7485278222
16622042849,389053.43,3,3508955193
31825982661,737902.31,4,9840840310
70834392627,615481.50,2,3392488808
89949827448,764461.59,4,4144484931
32587583144,48471.81,4,8082204339
30568015920,454620.8,3,9849814097
63018037944,109284.52,3,6903602630
92624639523,928623.28,2,7595061117
51000932665,226247.62,3,8730470889
54530227240,196196.89,1,7701985002
66265813824,47189.46,4,7489760804
79313278782,895631.39,4,3151018403
40743117924,493833.86,4,5512010464
76601160742,99743.45,4,8110800563
86000704581,204289.1,2,9950962592
56834949022,53829.20,4,3441544020
93768454171,403610.53,1,3617409452
11333185166,314456.52,2,7038981630
95109439783,667356.21,3,6563955992
61257708128,461761.27,4,6714687733
68154190185,388958.20,2,7915492362
60334972020,973009.77,4,7498862868
82794470915,626441.35,2,3701515577
69434178858,951028.70,1,6510829251
78365933148,534523.19,4,2025678372
82819366441,568472.99,1,5623414335
88965623747,211752.73,1,1913015497
74027353391,700861.47,4,5733354996
68647422298,606743.96,3,4044334409
15628569645,937924.70,1,6058510993
79360087867,382913.39,1,1217948851
92080889272,386841.72,3,4163822983
95637301601,900298.67,4,9168156120
36012887054,410228.93,1,7447430953
17501845897,913067.72,4,2758515269
76564384876,69606.34,3,6249990098
56949957128,256817.20,3,6641606839
94318509424,85380.28,4,6342245460
10162351322,148830.55,1,6963289406
76436119044,285594.0,1,7216491669
96015967581,520830.83,4,7740116925
45375906487,487233.49,3,5823936038
77100210165,633741.53,1,3685883073
57517678427,931086.6,3,1218295951
27854609672,709256.46,4,5627649886
58644036172,132456.54,1,3607241924
80852554212,823155.88,2,8212313619
41433540669,322724.10,2,4208426394
18437114686,483450.86,1,5008470253
82808582745,439201.50,4,2593169772
58039340565,245011.71,3,3464092511
46074419378,370431.7,3,3545852832
54934220620,820299.58,1,6165526607
86251087086,958606.15,4,6586989643
45550457636,598605.34,2,5661486010
52154373979,339960.88,3,7402376380
99340271468,914377.86,2,8127700433
51826957491,382306.87,1,1454194188
75375655801,703512.66,1,6666854079
78843719072,251695.95,4,8295800429
75734888820,30103.20,1,9827384608
45502522266,153752.44,1,3534782623
69760448750,13248.87,4,7791237846
97354744115,548760.52,2,7118093114
18766727101,179814.69,2,6555509865
50589672944,211473.68,4,9326419636
57268222852,793297.11,2,7885887956
40011848191,848270.44,4,3943901010
71236210149,89864.48,2,1405488488
91953110993,626576.90,1,1444993619
81991911015,943688.12,4,8659306529
26767692852,446249.81,1,7789545526
19673987586,219171.52,2,1790810228
14264701144,278932.14,2,4036821952
83613263485,77491.61,1,8341693666
51476759637,231522.74,4,3436925103
46982006236,158435.0,1,6299310052
88863648153,978722.29,3,8239274018
42365161471,764664.48,4,4404410783
92820025607,206520.20,2,2656867624
91568786015,335498.26,4,6761546086
38632265243,559533.28,3,3222020010
23074065599,927152.49,2,6486888390
77047568781,570282.4,1,2312467646
38233069826,58412.97,1,7888375236
43094914851,183131.85,1,1790981615
72823529659,25258.47,4,3701286995
87205331399,401853.41,4,3735812305
59574481768,979998.55,2,9368563091
59682638000,305055.22,1,2468855555
71045646839,591166.59,1,8029684638
39579511985,156306.29,2,4274583738
19036084372,123239.66,3,4160187566
10447496287,528638.78,1,3010252497
81912412149,641735.11,3,9482849008
76255317245,225726.67,3,3062150761
93456852813,106987.67,3,4319348736
90461795529,275510.36,4,4976458659
71403490597,964862.13,4,3941432563
51019780302,755461.13,3,9736598265
61730035382,907191.84,3,9719373387
73106399086,635794.63,1,5662654324
47864669894,182799.31,1,7023566379
75784884870,746924.88,2,7084093586
75026790367,619636.16,2,6485569391
28580233051,90035.71,4,5165942837
79243980575,124971.90,4,1122702043
97380366982,866237.58,4,6504220279
68915584979,275700.40,3,6248129788
57849826057,750554.86,1,5691794985
96961498166,144083.5,1,7617086148
26228847817,54104.7,3,1786524140
35631340556,537880.84,2,9057267184
10614749852,523647.24,2,9456811549
36524912729,136990.82,4,1978946492
61419208513,436663.15,4,7789207510
83636226644,341337.81,1,2639425783
27417929122,973636.64,3,8947115159
75247777864,557431.57,1,1315591526
41931266054,400169.23,3,7333351490
12169969465,139119.82,1,5462584185
48375218734,533142.44,1,1476873640
96352177413,250735.7,2,3541637063
72261780364,696408.97,1,1016923279
32677057937,829702.51,3,8877574792
33842733764,685659.87,4,4399773514
50451968288,843614.28,2,4813703753
13179706865,254464.47,2,1893199927
15611793803,28239.87,3,9079386429
84754981654,450297.65,4,7956596194
29686172099,264188.51,4,3781219904
20794333993,956660.56,2,5941346474
92108985610,179392.64,3,7050281175
79866745260,844166.50,2,5865080213
54290285698,430976.4,1,4026170538
35605311137,922.73,1,2786282728
49834091206,394437.9,3,6656488362
53283999734,8497.21,1,6908936865
30161890033,283397.43,3,3011624593
47428377502,940017.77,1,1434021591
60797533397,433683.70,4,4922028576
88117506488,536883.30,4,1245902902
87222271371,470063.96,2,3325872753
30586750214,590976.9,3,1138385871
35616427459,795527.70,1,4165161634
31314214097,968352.44,2,2770049682
62731028537,290521.95,2,3960972026
35359538268,860838.52,2,9206480320
38670895248,151498.33,4,3156354902
33040475953,575696.23,4,6084158872
70878539942,678769.27,4,8525166448
54562862953,101412.79,1,2323314046
78816084072,914463.70,2,5225009830
79550893790,797922.92,3,3798568346
61670210917,347467.8,2,6266662132
64005190570,716268.64,3,3476812518
79486460586,298207.92,1,3865642008
41100750958,938174.81,1,3925182878
42178582530,731269.71,3,5721382287
74506480609,695670.31,4,4749751142
84115827159,81434.0,2,4850855183
72272098911,188084.94,1,1123281251
36860038939,160919.48,1,7308959810
83344286358,292808.16,1,8108068593
28707017698,986965.40,2,8546252199
79493504261,302534.98,3,2367726254
93462008288,980660.22,2,2260669019
58719287245,779475.89,2,1522531281
28125338149,833744.71,1,1043146785
61313975711,543727.62,4,2833640356
22731934861,635112.42,2,7110492197
62650689497,949460.34,3,3182724520
65669647336,481981.11,3,4588463255
92393765549,22987.59,3,4988639277
99234625360,910193.53,2,5573343829
63164545194,278508.65,2,6179926640
59049719495,158716.19,3,8118350455
14622364144,763742.20,4,1634746632
64811730473,229615.73,3,2896051721
75903487871,91386.35,2,9137485494
66219748887,110288.81,3,4555883662
14810721935,836418.94,4,7249341074
67970340735,673324.60,2,3819081689
22213462068,233369.17,3,2736327191
65785866907,119114.53,4,6620663424
92347464169,130343.73,4,1371718637
76255360029,190867.25,1,1850790760
80310135050,359151.25,3,1143861291
55674692593,909299.57,4,2551288185
23149604486,995642.2,1,4485612546
95853481763,57086.94,2,8071153096
96380475613,582995.84,2,9212065135
48894839049,878575.22,3,6609651865
59734368123,927656.95,2,6452594184
66755627731,352840.91,3,9458281123
22904282452,196328.17,2,4967794977
18825492626,349326.0,3,9515955741
75329298468,911953.91,4,9902230151
79309618672,827425.67,2,1959252909
49527895682,397967.70,4,5580080820
30904219187,399708.36,2,5363739428
68260703408,870979.76,1,7319783409
13680645062,57580.25,3,7262464914
52557769776,119879.54,1,5212611330
83857834373,766054.90,2,5214909384
83959348786,345622.28,3,4871578950
53884942056,809234.99,3,1538969926
85717350276,921153.16,2,1893199927
10351119364,705382.14,1,1864441767
50768911871,625348.63,3,1084481043
82828594763,55561.29,3,3121961283
13488162556,759381.6,1,5528952711
36908020009,308988.93,2,6691810675
73271713031,784567.24,3,3428442073
53963583664,725941.27,1,3384589884
48780202265,292458.61,3,7899502955
75205402391,736642.77,4,3680138904
16279966819,957245.67,2,1474162322
17170871574,433373.20,3,8518989205
14875785610,937068.56,3,6948506128
53197693651,142915.65,1,7990458113
80167689235,947502.72,3,9106985648
74209158428,456738.89,4,2316739412
46157856129,570292.84,4,4781391572
59843564774,417444.53,2,3403462779
13941465267,787585.26,2,3450121446
65763377201,266170.46,4,3111547272
43443948029,781177.52,1,4506985729
12693064882,117218.5,1,5909856107
45087729699,952019.20,1,2650556393
24605094950,952180.65,4,2134768984
52630201962,311076.18,1,1160688537
68448997968,565460.16,2,9160204712
92291569667,114721.89,1,2556067501
38917430473,306236.68,4,6409714775
54981380476,176020.86,2,8294869133
81025545679,800773.81,4,1029428034
39174338159,982419.70,3,7328814448
76790263111,889696.43,2,4284826834
92039887252,105318.58,3,1046505916
21776903561,403991.20,3,5825546477
48005989340,425179.1,2,7532495900
89412209017,825058.61,3,3447151964
82619084581,601414.12,4,8605007029
69089678821,615989.39,1,5095215518
59694090233,138296.49,1,7844417314
92558354271,221718.51,1,3109707517
11798041860,557318.96,3,4806846007
37559532105,437977.10,2,2126907944
42946259902,462690.10,2,7803407619
52368700197,115602.18,3,2192199405
21560882390,758042.19,4,9916882405
18293562916,989618.45,4,8096450033
95015742771,737611.34,3,5734119037
28731551878,331720.67,1,3013481794
88307154140,57642.63,3,6026408481
52795793333,510231.10,4,4781659414
10603255932,457092.40,1,4498824636
74492262793,485834.72,4,8244763661
69953103295,520511.9,4,7899502955
55451228129,14387.0,4,7474777713
27788719306,313706.20,3,9514523982
19955665832,452660.34,3,6822492800
16216885954,824789.69,3,9224831179
21165994203,570023.16,2,8577799415
38346381950,877351.76,3,6251848477
29812601156,286402.82,1,4749751142
49130575735,281077.43,1,4984790088
53601713987,110821.79,3,2836341966
13738933177,453648.11,1,1555809830
21717096368,681475.49,4,5518800821
71407002474,152221.8,4,5215241149
14092972755,120009.33,3,8824468059
10640439791,920070.40,1,7574215376
89326690051,519947.34,3,7208430427
59967386500,577825.39,4,9840891755
55354787881,628550.57,2,5459098972
88943473978,360385.87,2,2286170930
72646492950,736182.19,1,1300093124
69409518859,462997.55,2,5377036541
24677026395,906880.43,2,8040082120
27299753523,604893.70,4,4982060001
11432803195,167001.23,2,9634232038
81240768755,147154.34,2,9855213797
89365068852,647657.56,4,4055994959
65577074333,880695.71,1,2173920589
76432561618,210671.77,3,4138291004
15698864996,33047.25,2,2738636210
38024615645,987086.79,4,7511042605
68237548826,969578.88,3,2012610861
88125847723,481830.84,4,7594022756
89424170859,217831.6,2,4143967492
43419047263,872870.96,1,7899502955
11962946464,864392.13,2,3689772603
43207334955,418283.19,4,9182231832
74889244006,864343.38,2,3193571181
38503649803,957913.30,4,9328660558
37852363474,763642.53,1,9517385340
90527747834,358699.56,4,5467492145
21484633775,28676.97,1,8393572795
78385262270,367613.81,2,8058056581
72584188679,691951.17,2,5462584185
88814251991,997673.95,1,6384233864
34794953527,441918.70,2,6067806363
54790470399,873796.99,1,6482199139
28159899958,233624.43,2,1245476032
17281752507,257089.58,3,8021109035
69763208732,784216.97,4,4749700771
61315938059,246454.9,3,8758112208
32161209362,796710.27,2,9553671999
47145349198,340598.64,4,4363477227
96943329652,929610.10,1,6589523462
55366304737,128801.8,1,3858610555
29769755105,290431.78,4,5542602335
79814558660,62042.73,1,2185525480
45891437150,456289.3,3,9229410980
98589696582,985222.55,1,1081590080
81186097251,816622.33,1,4975878068
48304800735,969025.54,4,5751955429
67553563797,903701.73,3,9210104824
51354930867,772626.38,4,2626011992
12306538432,933847.26,3,8237002572
72131064352,717297.78,3,5394597296
83705538015,455050.52,2,4203835723
37748386445,306139.91,3,3589136264
36574611249,805262.52,3,1159754028
55149098097,916018.67,3,3804987669
31123461007,188827.34,3,2475481481
91870531565,747411.19,3,1556288967
49653538299,777945.4,4,3642716745
46795273711,125830.29,3,8882308019
55852875745,880609.52,3,2464811336
96354877569,59101.49,1,5414529272
57221216770,617713.62,3,9552282373
48452339592,42518.91,4,1073172014
84245538904,785858.97,3,6222355726
17763957631,158719.6,3,6318382045
58538629397,505001.98,2,8643711789
68432084068,53984.17,4,3209384130
26334313163,770631.81,4,1859963971
71125622353,657173.62,2,1003339091
74561969092,585010.61,2,6392486419
48903406368,555066.79,4,2411208780
78221342782,903845.99,4,9246110457
92175642935,419543.1,3,1877352901
71523321754,684807.23,4,6070310661
99681762167,395843.25,1,1570729824
14353445455,304475.66,4,2806877850
79534179206,723915.8,2,5987585636
79777797439,535579.86,4,2325881090
22238807555,122158.79,3,5662654324
94494455824,968275.64,4,9577604628
18169872821,786260.89,3,3545894189
12671106659,816210.80,4,3313659675
27325846549,842549.76,4,3362194511
47524649190,277547.65,2,1118168872
67364038875,874336.24,4,2556067501
68799483728,470463.44,3,6486375121
15392607524,52069.51,3,5450116161
72631301941,89763.57,1,4029930042
64053807400,232609.78,1,7734739067
62621996724,113026.73,3,3486362429
84022077687,402926.2,1,1312602003
28505422291,776297.17,2,4806846007
56714601584,39518.73,1,7310513754
41855252440,931373.36,3,1239292589
66103457403,310720.17,3,2078241954
27710796090,572215.16,4,8032596813
64547643664,162523.34,3,3682645183
34518578750,879828.20,4,3626408696
15057409563,827938.73,2,2097470434
18592173632,323994.91,3,7292642889
39772131511,212149.12,2,4673799611
50967978687,752835.5,4,9638880733
69939303512,904097.64,4,8321056889
60925532734,295815.57,1,5900737386
99222409847,619583.56,1,2030050782
87045631270,373936.52,1,4836612472
62274595874,255682.0,1,4571652121
36522222227,446181.39,2,6207351773
16204336439,406289.28,2,8271820009
33328161114,929302.68,2,7868673290
73257159191,378051.29,4,9842548353
88823636580,583200.50,2,5304713679
58844070817,517198.9,3,2451524902
40201634080,419701.48,1,6870392267
26107544810,587584.12,2,7604042407
46032216552,707694.35,1,7204116957
93085554130,495841.84,4,3397626731
12471899625,929730.22,1,4224327854
82563333833,831128.29,3,9154570590
54066230526,738295.71,4,3409748161
25407943962,710656.91,4,4529093272
21989582080,714785.42,3,6656488362
91047255248,835035.16,4,2676284987
67196091789,466635.83,1,9976183322
92036401164,111653.54,4,1878510446
57335139188,283434.23,4,9154570590
66858328337,603382.46,2,4999975816
55442972565,591704.97,3,3418116893
13254219384,119477.64,4,4731925217
94539836823,133511.6,3,6532858492
37440164691,727378.82,1,4143967492
65326295955,737869.24,2,9597894160
25536858534,568663.81,1,7435169118
45422984658,819033.86,4,3902245393
44128866474,57845.17,2,7980123787
73015782785,174985.65,1,3012035333
36524717682,533913.93,1,7105587026
55511452257,620620.37,4,2437934562
91429210169,493767.43,2,7846468366
77001224378,197582.16,1,4926666832
79852997995,472204.18,2,1139654933
10782132854,475036.93,1,4291379623
14705200583,821914.62,3,8599882183
90720124819,771468.34,4,9303003555
41676412808,397573.90,2,5088225368
42383719543,131139.49,2,9808273877
31063138626,343260.56,4,7556610825
25579726149,382166.9,3,9954491079
96808494029,882844.78,2,5186599896
72198465059,918209.96,2,4606875447
99652786534,82382.16,4,7030405615
64239814803,100123.64,1,6141014245
84355070266,305144.64,2,7119943937
12014673434,844196.22,3,1106277730
39814931341,338553.50,3,4771658460
86538453484,788440.78,3,6248129788
71199775525,711218.14,4,9320878101
67872869820,673339.55,3,3071069958
42790518808,3174.96,3,5690030423
30325649065,14885.27,2,1086767753
65886015251,586552.61,2,1161490462
72485594196,756179.98,4,9368195313
97677548889,171649.18,4,5643388394
80045957867,338849.42,1,7870693021
48717643917,527226.51,4,2097470434
13080182491,348508.42,3,1250785226
23407086762,131920.26,3,6801727005
41436230545,509782.42,1,6883612706
97021696226,243373.70,1,9283086995
55817031124,769974.58,2,6291346372
45200000151,166366.15,4,3215975792
53319688487,580757.6,2,6467127101
35970969985,682339.84,4,9881285366
68703236766,504807.88,2,9322909651
63911132040,33578.79,1,4196287024
90255202123,691630.22,2,9283086995
56939288804,105284.26,4,7844417314
59621651409,290116.91,1,9199445847
93542252550,24797.11,4,8861611045
81179896325,894082.73,4,7875381902
26625827575,582899.52,2,3272814962
74178434064,525151.14,1,9794715219
95363026218,676496.47,1,7335282310
66323848574,972819.70,3,3695190585
46196277543,524014.37,4,3248292855
44423381331,765052.66,2,2526986225
14391094269,46425.80,2,5060129883
79939338141,448353.37,4,1676155852
98643852989,649544.16,3,5987585636
76190738295,888440.87,3,1881057228
55475443243,842356.43,4,4960869429
34328145572,679359.38,2,1870841699
63804235992,919458.52,1,5119251896
47145586490,748396.98,3,3380466629
96972622819,208346.4,2,2046164788
91730788758,650831.35,2,6921125571
24700598876,268610.1,4,5181898727
18134529669,307495.60,3,4185269027
97919037215,386144.69,3,3090258240
15791932893,797997.25,4,6770421120
12354946708,626509.98,3,8750190241
71694233378,542422.6,2,2195282368
13526532093,489468.57,2,7093783069
63246725220,11278.4,1,9712111395
34197028345,585023.88,3,4473117488
27007525671,676137.7,1,8548836727
39373565860,155087.45,2,6751831673
78414866473,871854.78,3,2194121004
29981751150,21993.62,3,5298855807
13934311570,208884.80,3,2966357832
46935400106,696325.92,2,8805879301
37165594430,512035.70,1,2662654948
37743750100,158302.27,1,7132250896
85827074724,432804.66,3,2036203585
14360066675,268466.74,1,4364191592
48564620717,924560.67,2,8157671301
60153714255,991799.1,3,2033708656
78062895544,45105.25,4,4221075587
30731194421,239561.98,2,7713602565
29554034607,316373.85,2,1202392748
90384090137,784870.99,1,1877352901
75049494631,479635.33,2,3011624593
38023428863,940078.28,3,6726714669
88218258820,883471.25,1,7742712559
75753236231,423530.5,1,3738148180
71462216972,731894.28,4,9726580519
57092939537,625105.89,3,1969899202
86498291039,36842.59,4,9579220942
15185677454,369843.41,2,1337385388
16392080618,254296.49,2,9813315869
37203100103,96104.19,4,8096323430
36996730097,67288.50,2,2643110955
85396624991,489052.15,4,4060523987
26772093147,92400.85,4,3657075578
44031435039,376444.55,1,3271170215
45817038335,39164.83,3,6347628898
11391274200,160557.47,3,7042570339
90001145713,584216.26,3,3913846248
99902585679,287292.30,3,9356839415
86211007883,112935.24,4,3341478168
43539920014,277699.21,1,4965705998
27350681575,73673.58,2,7316893202
19280948312,282110.92,3,8795767661
79887128073,485056.31,3,3814368578
30906645790,853511.34,3,9970847414
63947251619,867601.73,3,8877085065
72297970000,14332.21,2,2526986225
80859738595,873889.8,1,6847098858
34629363408,943400.30,3,5922416424
72146938909,934488.5,1,6916332845
89499503612,448682.89,4,5694941964
66100364497,455587.4,3,8651815081
42501306066,764745.71,4,6399743035
52103550105,85308.22,4,6009941994
90328422837,340602.24,4,2892819629
46313159017,549681.17,4,9871728902
18894312190,655368.80,3,2127079758
58297382593,988788.16,3,8128250031
80329935958,300089.49,3,1111727887
23167731050,651835.53,4,9990006879
58994319790,507784.90,2,4177636495
